, Tower - Primitive, Tower - Copper, Tower - Bronze, Tower - Medieval, Tower - Palisades, Tower - Bamboo, Tower - Imperial, 88mm AA Gun, Tower - Concrete, AA Missile Tower, Tower - Laser, Space Turret, Tower - Space, AA Missile Tower, Fokker Fighter/Bomber, Sopwith Fighter, Gotha Bomber, Catalina, Spitfire Fighter, B-29 Bomber, ME109  Fighter/Bomber, P-51 Fighter, B-17 Bomber, Typhoon Anti-Tank, Corsair Fighter/Bomber, ME262 Fighter/Bomber, Heinkel Bomber, Dauntless, Zero (Carrier Based), Zero, F-15 Fighter, B-2 Bomber, F-14 Fighter/Bomber, B-52 Bomber, A-10 Anti-Tank, F-117 Fighter/Bomber, Titan Bomber, Talon Fighter/Bomber, B-122 Wyvern Bomber, Jackal Fighter, Avenger Fighter/Bomber, Phoenix Fighter/Bomber, Nebula Fighter, Planetary Fighter, War Raft, Galley - Copper, Battleship - Copper, Frigate - Copper, Galley - Bronze, Catapult Ship - Bronze, Frigate - Bronze, Battleship - Bronze, Battleship - Byzantine, Galley - Byzantine, Frigate - Byzantine, Galley - Middle Ages, Battleship - Middle Ages, Frigate - Middle Ages, Catapult Ship, Galleon - Renaissance, Battleship - Renaissance, Frigate - Renaissance, Cruiser - Gunboat, Galleon - Imperial, Battleship - Imperial, Frigate - Imperial, Battleship - Royal, Frigate - Royal, Galleon - Royal, Cruiser - Dardo, Frigate - Good Hope, Naval Mine, Battleship - Dreadnought, Battleship - Bismarck, Frigate - Warrington, Battleship - Leviathan, Frigate - Juggernaut, Cruiser - Sagittarian, Clubman, Rock Thrower, Spearman, Slinger, Sampson, Simple Bowman, Maceman, Horseman, Simple Bowman (Fire), Chariot Archer, War Elephant, Stone Thrower, Short Sword, Phalanx, Ram, Catapult, Bronze Cavalry, Elephant Archer, Javelin, Scorpion, Composite Bow, Crossbow, Pilum, Cataphract, Persian Cavalry, Viking, Barbarian, Composite Bow (Fire), Cavalry Archer, Long Bow, Long Sword, Pikeman, Trebuchet, Knight, Ballista, Heavy Ram, Long Bow (Fire), Arquebus, Culverin, Basilisk, Royal Cuirassier, Carabineer, Musketeer, Bombard, Halberdier, Sharpshooter, Hand Cannoneer, Dragoon, Grenadier, Serpentine, Bronze Cannon, Imperial Cuirassier, Elite Guard, Partisan, 57mm AT Gun, Machine Gun, Hovercraft, Artillery, Flak Halftrack, Trench Mortar, MkV Tank (HE), Doughboy, A7V Tank (AP), Howitzer Cannon, Grenade Launcher, Sniper, Radio Man, Marine, Bazooka, Flame Thrower, Panzer Tank (AP), Sherman Tank (HE), SAS Commando, Sherman - Flamethrower, 120mm AT Gun, Stinger Soldier, M1 Tank (HE), Heavy Mortar, Leopard Tank (AP), Colossus Artillery, Sentinel, Gladiator Tank, Minotaur, Thor AT Gun, Furies, Pandora, Hyperion, Paladin Cannon, Skywatcher AA, Anti Missile Battery, Guardian, Hercules AT Gun, Zeus, Minotaur II, Hyperion II, Pandora II, Centurion Tank, Watchman, Mining Unit, Cyber Ninja, Dune Patrol, Citizen, Female Citizen, Helicopter Anti-Tank, Sea King, Helicopter Gunship, Reaper Gunship, Sea King II, Spectre AT Helicopter, Ares, Ares II, Sub - U-Boat, Sub - Nautilus, Sub - Trident, Sub - Hammerhead, Sub - Triton, Sargon of Akkad, Alexander the Great, Short Sword (Crusader), Bronze Cavalry (Crusader), Gaius Marius, Charlemagne, William the Conqueror, Long Sword (Crusader), Knight (Crusader), Isabella of Castile, Elizabeth I, Otto von Bismarck, DeVerran, Erwin Rommel, RW Bresden, Alexi Septimus, Tempest, Molly Ryan, Khan Sun Do, Gilgamesh, Hannibal, Greek Captain, Julius Caesar, Julius Caesar, Richard the Lionheart, Henry V, Oliver Cromwell, Napoleon, Manfred von Richthofen, Travis Shackelford, Lt. Stock, 'Bulldog' Ramsey, Dennis St. Albans, Sergei Molotov, Cyborg Molotov, Hu Kwan Do, Space Capital Ship, Space Corvette, Space Fighter
 Tower - Laser,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,210.0,350.0,350.0,42.0,350.0,350.0,350.0,350.0,350.0,350.0,70.0,350.0,350.0,35.0,38.0,350.0,350.0,350.0,70.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,38.0,350.0,70.0,35.0,350.0,210.0,87.5,32.0,350.0,350.0,210.0,34.0,350.0,210.0,210.0,350.0,210.0,32.0,87.5,350.0,210.0,210.0,175.0,175.0,350.0,34.0,350.0,210.0,105.0,210.0,105.0,27.0,210.0,210.0,210.0,210.0,210.0,210.0,105.0,105.0,210.0,105.0,175.0,350.0,105.0,210.0,105.0,32.0,210.0,105.0,340.0,175.0,350.0,140.0,331.0,17.0,350.0,350.0,210.0,170.0,69.5,340.0,324.0,140.0,105.0,205.0,105.0,210.0,105.0,350.0,350.0,0,0,0,0,0,0,0,0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,173.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,0,0,0
 Space Turret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.0,405.0,415.0
 Tower - Space,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,210.0,350.0,350.0,42.0,350.0,350.0,350.0,350.0,350.0,350.0,70.0,350.0,350.0,35.0,38.0,350.0,350.0,350.0,70.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,38.0,350.0,70.0,35.0,350.0,210.0,87.5,32.0,350.0,350.0,210.0,34.0,350.0,210.0,210.0,350.0,210.0,32.0,87.5,350.0,210.0,210.0,175.0,175.0,350.0,34.0,350.0,210.0,105.0,210.0,105.0,27.0,210.0,210.0,210.0,210.0,210.0,210.0,105.0,105.0,210.0,105.0,175.0,350.0,105.0,210.0,105.0,32.0,210.0,105.0,340.0,175.0,350.0,140.0,331.0,17.0,350.0,350.0,210.0,170.0,69.5,340.0,324.0,140.0,105.0,205.0,105.0,210.0,105.0,350.0,350.0,0,0,0,0,0,0,0,0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,173.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,0,0,0
 AA Missile Tower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,150.0,150.0,100.0,200.0,100.0,100.0,150.0,100.0,100.0,100.0,150.0,100.0,100.0,100.0,100.0,150.0,100.0,200.0,100.0,100.0,200.0,100.0,150.0,100.0,100.0,100.0,100.0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,140.0,140.0,140.0,140.0,140.0,386.0,386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0
 Fokker Fighter/Bomber,2.6999999999999997,2.6999999999999997,2.6999999999999997,2.6999999999999997,2.6999999999999997,2.6999999999999997,2.6999999999999997,1.98,2.6999999999999997,1.98,2.6999999999999997,2.6999999999999997,2.6999999999999997,1.98,8.1,8.1,25.2,25.2,8.1,25.2,8.1,8.1,25.2,8.1,8.1,8.1,25.2,8.1,8.1,8.1,8.1,25.2,8.1,25.2,8.1,8.1,25.2,8.1,25.2,8.1,8.1,8.1,8.1,18.0,13.5,18.0,13.5,13.5,18.0,13.5,13.5,13.5,13.5,18.0,13.5,18.0,13.5,13.5,13.5,18.0,13.5,13.5,13.5,18.0,13.5,13.5,13.5,13.5,18.0,13.5,13.5,0,13.5,13.5,13.5,13.5,13.5,13.5,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,14.0,18.0,27.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,14.0,18.0,18.0,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,1,18.0,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,18.0,12.6,18.0,13.5,1,1.98,18.0,6.3,18.0,6.3,3.0,18.0,18.0,18.0,18.0,18.0,18.0,6.3,6.3,18.0,6.3,12.6,1.98,6.3,18.0,6.3,1,18.0,6.3,8.0,12.6,18.0,1,1,1,1.98,1.98,18.0,7.6,1,8.0,1,1,6.3,13.0,6.3,18.0,6.3,18.0,18.0,14.4,14.4,14.4,14.4,14.4,14.4,13.0,13.0,0,0,0,0,0,9.0,9.0,18.0,18.0,9.0,9.0,9.0,18.0,18.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,18.0
 Sopwith Fighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,21.25,23.799999999999997,23.799999999999997,21.25,23.799999999999997,21.25,21.25,23.799999999999997,21.25,21.25,21.25,23.799999999999997,21.25,21.25,21.25,21.25,23.799999999999997,21.25,23.799999999999997,21.25,21.25,23.799999999999997,21.25,23.799999999999997,21.25,21.25,21.25,21.25,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,17.0,17.0,17.0,17.0,11.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
 Gotha Bomber,200.0,200.0,200.0,200.0,200.0,200.0,200.0,100.0,200.0,100.0,200.0,200.0,200.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,400.0,100.0,100.0,100.0,100.0,400.0,400.0,100.0,100.0,100.0,400.0,100.0,100.0,100.0,400.0,100.0,100.0,100.0,400.0,100.0,400.0,100.0,100.0,100.0,100.0,0,400.0,400.0,100.0,400.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,92.0,100.0,100.0,50.0,100.0,50.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,100.0,50.0,75.0,100.0,50.0,100.0,50.0,90.0,100.0,50.0,90.0,75.0,100.0,25.0,81.0,75.0,100.0,100.0,100.0,70.0,82.0,90.0,74.0,25.0,50.0,95.0,50.0,100.0,50.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,250.0,100.0,100.0,250.0,250.0,250.0,100.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,58.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0,0,0
 Catalina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Spitfire Fighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,28.75,32.199999999999996,32.199999999999996,28.75,32.199999999999996,28.75,28.75,32.199999999999996,28.75,28.75,28.75,32.199999999999996,28.75,28.75,28.75,28.75,32.199999999999996,28.75,32.199999999999996,28.75,28.75,32.199999999999996,28.75,32.199999999999996,28.75,28.75,28.75,28.75,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,23.0,23.0,23.0,23.0,23.0,20.5,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
 B-29 Bomber,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,2200.0,4400.0,2200.0,4400.0,4400.0,4400.0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200.0,2200.0,8800.0,2200.0,2200.0,2200.0,2200.0,8800.0,8800.0,2200.0,2200.0,2200.0,8800.0,2200.0,2200.0,2200.0,8800.0,2200.0,2200.0,2200.0,8800.0,2200.0,8800.0,2200.0,2200.0,2200.0,2200.0,0,8800.0,8800.0,2200.0,8800.0,2200.0,2200.0,2200.0,2200.0,2198.0,3300.0,2200.0,3300.0,2200.0,2200.0,3300.0,3300.0,2200.0,2200.0,2200.0,2197.0,2200.0,2200.0,2195.0,3300.0,2196.0,2200.0,3300.0,3300.0,2195.0,2198.0,2193.0,2200.0,2198.0,3300.0,3294.0,3300.0,2200.0,2194.0,2200.0,2190.0,2200.0,2200.0,3300.0,2200.0,2200.0,2200.0,2199.0,2180.0,2200.0,2200.0,2196.0,2200.0,2200.0,2175.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,1650.0,2200.0,2200.0,2200.0,2200.0,2200.0,1040.0,2200.0,1040.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,1040.0,1040.0,2200.0,1040.0,1650.0,2200.0,1025.0,2200.0,1025.0,2200.0,2200.0,1025.0,2200.0,1650.0,2200.0,1320.0,2200.0,2200.0,2200.0,2200.0,2200.0,1650.0,2200.0,2200.0,2200.0,1320.0,1025.0,2200.0,1025.0,2200.0,1075.0,2200.0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498.0,5497.0,2200.0,2195.0,5497.0,5496.0,5495.0,2200.0,2190.0,5494.0,5492.0,5490.0,5490.0,5490.0,5490.0,5490.0,1320.0,5490.0,5490.0,5498.0,5497.0,5497.0,5496.0,5496.0,5495.0,5494.0,5492.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,5490.0,0,0,0
 ME109  Fighter/Bomber,3.3,3.3,3.3,3.3,3.3,3.3,3.3,2.42,3.3,2.42,3.3,3.3,3.3,2.42,9.9,9.9,30.799999999999997,30.799999999999997,9.9,30.799999999999997,9.9,9.9,30.799999999999997,9.9,9.9,9.9,30.799999999999997,9.9,9.9,9.9,9.9,30.799999999999997,9.9,30.799999999999997,9.9,9.9,30.799999999999997,9.9,30.799999999999997,9.9,9.9,9.9,9.9,22.0,16.5,22.0,16.5,16.5,22.0,16.5,16.5,16.5,16.5,22.0,16.5,22.0,16.5,16.5,16.5,22.0,16.5,16.5,16.5,22.0,16.5,16.5,16.5,16.5,22.0,16.5,16.5,0,16.5,16.5,16.5,16.5,16.5,16.5,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,18.0,22.0,33.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,18.0,22.0,22.0,22.0,22.0,22.0,22.0,12.0,22.0,22.0,22.0,1,22.0,22.0,22.0,22.0,22.0,12.0,22.0,22.0,22.0,22.0,15.399999999999999,22.0,16.5,1,2.42,22.0,7.699999999999999,22.0,7.699999999999999,7.0,22.0,22.0,22.0,22.0,22.0,22.0,7.699999999999999,7.699999999999999,22.0,7.699999999999999,15.399999999999999,2.42,7.699999999999999,22.0,7.699999999999999,1,22.0,7.699999999999999,12.0,15.399999999999999,22.0,1,3.0,1,2.42,2.42,22.0,10.399999999999999,4.0,12.0,1,1,7.699999999999999,17.0,7.699999999999999,22.0,7.699999999999999,22.0,22.0,17.6,17.6,17.6,17.6,17.6,17.6,19.0,19.0,0,0,0,0,0,11.0,11.0,22.0,22.0,11.0,11.0,11.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,20.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0,0,22.0
 P-51 Fighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,32.5,36.4,36.4,32.5,36.4,32.5,32.5,36.4,32.5,32.5,32.5,36.4,32.5,32.5,32.5,32.5,36.4,32.5,36.4,32.5,32.5,36.4,32.5,36.4,32.5,32.5,32.5,32.5,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
 B-17 Bomber,270.0,270.0,270.0,270.0,270.0,270.0,270.0,135.0,270.0,135.0,270.0,270.0,270.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,135.0,540.0,135.0,135.0,135.0,135.0,540.0,540.0,135.0,135.0,135.0,540.0,135.0,135.0,135.0,540.0,135.0,135.0,135.0,540.0,135.0,540.0,135.0,135.0,135.0,135.0,0,540.0,540.0,135.0,540.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,131.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,131.0,135.0,135.0,135.0,135.0,135.0,135.0,125.0,135.0,135.0,135.0,127.0,135.0,135.0,135.0,135.0,135.0,125.0,135.0,135.0,135.0,135.0,101.25,135.0,135.0,127.0,135.0,135.0,67.5,135.0,67.5,120.0,135.0,135.0,135.0,135.0,135.0,135.0,67.5,67.5,135.0,67.5,101.25,135.0,67.5,135.0,67.5,125.0,135.0,67.5,125.0,101.25,135.0,46.0,116.0,110.0,135.0,135.0,135.0,96.25,117.0,125.0,109.0,46.0,67.5,130.0,67.5,135.0,67.5,135.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.5,337.5,135.0,135.0,337.5,337.5,337.5,135.0,135.0,337.5,337.5,337.5,337.5,337.5,337.5,337.5,79.0,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,0,0,0
 Typhoon Anti-Tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,7.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,7.0,11.0,11.0,11.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,3.0,11.0,11.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,3.0,11.0,11.0,16.5,11.0,16.5,1,11.0,11.0,11.0,11.0,11.0,11.0,16.5,16.5,11.0,16.5,11.0,11.0,16.5,11.0,16.5,1.0,11.0,16.5,1.0,11.0,11.0,1,1,1,11.0,11.0,11.0,6.0,1,1.0,1,1,16.5,6.0,16.5,11.0,16.5,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0,0,0
 Corsair Fighter/Bomber,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.32,1.7999999999999998,1.32,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.32,15.0,15.0,16.799999999999997,16.799999999999997,15.0,16.799999999999997,15.0,15.0,16.799999999999997,15.0,15.0,15.0,16.799999999999997,15.0,15.0,15.0,15.0,16.799999999999997,15.0,16.799999999999997,15.0,15.0,16.799999999999997,15.0,16.799999999999997,15.0,15.0,15.0,15.0,12.0,22.799999999999997,18.0,36.0,22.799999999999997,18.0,22.799999999999997,22.799999999999997,36.0,36.0,18.0,22.799999999999997,18.0,36.0,22.799999999999997,22.799999999999997,18.0,36.0,22.799999999999997,22.799999999999997,18.0,36.0,22.799999999999997,36.0,22.799999999999997,18.0,22.799999999999997,22.799999999999997,0,36.0,36.0,22.799999999999997,36.0,22.799999999999997,22.799999999999997,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,2.0,12.0,12.0,12.0,4.0,12.0,12.0,12.0,12.0,12.0,2.0,12.0,12.0,12.0,12.0,12.0,12.0,22.799999999999997,4.0,1.32,12.0,6.0,12.0,6.0,1,12.0,12.0,12.0,12.0,12.0,12.0,6.0,6.0,12.0,6.0,12.0,1.32,6.0,12.0,6.0,2.0,12.0,6.0,2.0,12.0,12.0,1,1,1,1.32,1.32,12.0,7.0,1,2.0,1,1,6.0,7.0,6.0,12.0,6.0,12.0,12.0,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,13.0,13.0,0,0,0,0,0,6.0,6.0,12.0,12.0,6.0,6.0,6.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,0,12.0
