, Tower - Primitive, Tower - Copper, Tower - Bronze, Tower - Medieval, Tower - Palisades, Tower - Bamboo, Tower - Imperial, 88mm AA Gun, Tower - Concrete, AA Missile Tower, Tower - Laser, Space Turret, Tower - Space, AA Missile Tower, Fokker Fighter/Bomber, Sopwith Fighter, Gotha Bomber, Catalina, Spitfire Fighter, B-29 Bomber, ME109  Fighter/Bomber, P-51 Fighter, B-17 Bomber, Typhoon Anti-Tank, Corsair Fighter/Bomber, ME262 Fighter/Bomber, Heinkel Bomber, Dauntless, Zero (Carrier Based), Zero, F-15 Fighter, B-2 Bomber, F-14 Fighter/Bomber, B-52 Bomber, A-10 Anti-Tank, F-117 Fighter/Bomber, Titan Bomber, Talon Fighter/Bomber, B-122 Wyvern Bomber, Jackal Fighter, Avenger Fighter/Bomber, Phoenix Fighter/Bomber, Nebula Fighter, Planetary Fighter, War Raft, Galley - Copper, Battleship - Copper, Frigate - Copper, Galley - Bronze, Catapult Ship - Bronze, Frigate - Bronze, Battleship - Bronze, Battleship - Byzantine, Galley - Byzantine, Frigate - Byzantine, Galley - Middle Ages, Battleship - Middle Ages, Frigate - Middle Ages, Catapult Ship, Galleon - Renaissance, Battleship - Renaissance, Frigate - Renaissance, Cruiser - Gunboat, Galleon - Imperial, Battleship - Imperial, Frigate - Imperial, Battleship - Royal, Frigate - Royal, Galleon - Royal, Cruiser - Dardo, Frigate - Good Hope, Naval Mine, Battleship - Dreadnought, Battleship - Bismarck, Frigate - Warrington, Battleship - Leviathan, Frigate - Juggernaut, Cruiser - Sagittarian, Clubman, Rock Thrower, Spearman, Slinger, Sampson, Simple Bowman, Maceman, Horseman, Simple Bowman (Fire), Chariot Archer, War Elephant, Stone Thrower, Short Sword, Phalanx, Ram, Catapult, Bronze Cavalry, Elephant Archer, Javelin, Scorpion, Composite Bow, Crossbow, Pilum, Cataphract, Persian Cavalry, Viking, Barbarian, Composite Bow (Fire), Cavalry Archer, Long Bow, Long Sword, Pikeman, Trebuchet, Knight, Ballista, Heavy Ram, Long Bow (Fire), Arquebus, Culverin, Basilisk, Royal Cuirassier, Carabineer, Musketeer, Bombard, Halberdier, Sharpshooter, Hand Cannoneer, Dragoon, Grenadier, Serpentine, Bronze Cannon, Imperial Cuirassier, Elite Guard, Partisan, 57mm AT Gun, Machine Gun, Hovercraft, Artillery, Flak Halftrack, Trench Mortar, MkV Tank (HE), Doughboy, A7V Tank (AP), Howitzer Cannon, Grenade Launcher, Sniper, Radio Man, Marine, Bazooka, Flame Thrower, Panzer Tank (AP), Sherman Tank (HE), SAS Commando, Sherman - Flamethrower, 120mm AT Gun, Stinger Soldier, M1 Tank (HE), Heavy Mortar, Leopard Tank (AP), Colossus Artillery, Sentinel, Gladiator Tank, Minotaur, Thor AT Gun, Furies, Pandora, Hyperion, Paladin Cannon, Skywatcher AA, Anti Missile Battery, Guardian, Hercules AT Gun, Zeus, Minotaur II, Hyperion II, Pandora II, Centurion Tank, Watchman, Mining Unit, Cyber Ninja, Dune Patrol, Citizen, Female Citizen, Helicopter Anti-Tank, Sea King, Helicopter Gunship, Reaper Gunship, Sea King II, Spectre AT Helicopter, Ares, Ares II, Sub - U-Boat, Sub - Nautilus, Sub - Trident, Sub - Hammerhead, Sub - Triton, Sargon of Akkad, Alexander the Great, Short Sword (Crusader), Bronze Cavalry (Crusader), Gaius Marius, Charlemagne, William the Conqueror, Long Sword (Crusader), Knight (Crusader), Isabella of Castile, Elizabeth I, Otto von Bismarck, DeVerran, Erwin Rommel, RW Bresden, Alexi Septimus, Tempest, Molly Ryan, Khan Sun Do, Gilgamesh, Hannibal, Greek Captain, Julius Caesar, Julius Caesar, Richard the Lionheart, Henry V, Oliver Cromwell, Napoleon, Manfred von Richthofen, Travis Shackelford, Lt. Stock, 'Bulldog' Ramsey, Dennis St. Albans, Sergei Molotov, Cyborg Molotov, Hu Kwan Do, Space Capital Ship, Space Corvette, Space Fighter
 Battleship - Dreadnought,23.0,23.0,23.0,23.0,23.0,23.0,23.0,57.5,23.0,57.5,23.0,23.0,23.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,14.375,57.5,57.5,14.375,57.5,57.5,57.5,57.5,14.375,57.5,14.375,57.5,57.5,57.5,14.375,57.5,57.5,57.5,14.375,57.5,57.5,57.5,57.5,14.375,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,17.25,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,5.75,16.25,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,16.25,57.5,57.5,5.75,57.5,57.5,57.5,14.75,57.5,57.5,57.5,15.25,57.5,57.5,57.5,57.5,57.5,14.75,57.5,57.5,57.5,57.5,28.75,57.5,57.5,15.25,57.5,57.5,23.0,57.5,23.0,13.5,57.5,57.5,57.5,57.5,57.5,57.5,23.0,23.0,57.5,23.0,28.75,57.5,23.0,57.5,23.0,14.75,57.5,23.0,55.0,28.75,57.5,14.25,52.75,11.0,57.5,57.5,57.5,27.5,53.0,55.0,51.0,14.25,23.0,56.25,23.0,57.5,23.0,43.125,43.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,22.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,0.0,0.0,0.0
 Battleship - Bismarck,27.6,27.6,27.6,27.6,27.6,27.6,27.6,69.0,27.6,69.0,27.6,27.6,27.6,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,17.25,69.0,69.0,17.25,69.0,69.0,69.0,69.0,17.25,69.0,17.25,69.0,69.0,69.0,17.25,69.0,69.0,69.0,17.25,69.0,69.0,69.0,69.0,17.25,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,20.7,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,6.9,19.7,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,19.7,69.0,69.0,6.9,69.0,69.0,69.0,18.2,69.0,69.0,69.0,18.7,69.0,69.0,69.0,69.0,69.0,18.2,69.0,69.0,69.0,69.0,34.5,69.0,69.0,18.7,69.0,69.0,27.6,69.0,27.6,16.95,69.0,69.0,69.0,69.0,69.0,69.0,27.6,27.6,69.0,27.6,34.5,69.0,27.6,69.0,27.6,18.2,69.0,27.6,66.5,34.5,69.0,18.85,64.25,14.45,69.0,69.0,69.0,33.25,64.5,66.5,62.5,18.85,27.6,67.75,27.6,69.0,27.6,51.75,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,27.1,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,0.0,0.0,0.0
 Frigate - Warrington,13.600000000000001,13.600000000000001,13.600000000000001,13.600000000000001,13.600000000000001,13.600000000000001,13.600000000000001,34.0,13.600000000000001,34.0,13.600000000000001,13.600000000000001,13.600000000000001,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,68.0,10.2,68.0,34.0,34.0,68.0,68.0,34.0,34.0,34.0,34.0,3.4000000000000004,8.2,34.0,68.0,68.0,34.0,68.0,68.0,68.0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,34.0,34.0,8.2,34.0,34.0,3.4000000000000004,68.0,68.0,34.0,5.199999999999999,34.0,34.0,68.0,6.199999999999999,34.0,34.0,34.0,34.0,68.0,5.199999999999999,34.0,34.0,34.0,34.0,34.0,34.0,34.0,6.199999999999999,34.0,34.0,5.1,68.0,5.1,2.6999999999999993,34.0,34.0,34.0,68.0,34.0,34.0,5.1,5.1,68.0,5.1,34.0,34.0,5.1,34.0,5.1,5.199999999999999,68.0,5.1,29.0,34.0,34.0,16.5,24.5,0.5,34.0,34.0,68.0,31.5,25.0,29.0,21.0,16.5,5.1,65.5,5.1,34.0,5.1,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0
 Battleship - Leviathan,38.0,38.0,38.0,38.0,38.0,38.0,38.0,95.0,38.0,95.0,38.0,38.0,38.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,23.75,95.0,95.0,23.75,95.0,95.0,95.0,95.0,23.75,95.0,23.75,95.0,95.0,95.0,23.75,95.0,95.0,95.0,23.75,95.0,95.0,95.0,95.0,23.75,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,28.5,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,9.5,27.5,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,27.5,95.0,95.0,9.5,95.0,95.0,95.0,26.0,95.0,95.0,95.0,26.5,95.0,95.0,95.0,95.0,95.0,26.0,95.0,95.0,95.0,95.0,47.5,95.0,95.0,26.5,95.0,95.0,38.0,95.0,38.0,24.75,95.0,95.0,95.0,95.0,95.0,95.0,38.0,38.0,95.0,38.0,47.5,95.0,38.0,95.0,38.0,26.0,95.0,38.0,92.5,47.5,95.0,29.25,90.25,22.25,95.0,95.0,95.0,46.25,90.5,92.5,88.5,29.25,38.0,93.75,38.0,95.0,38.0,71.25,71.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,37.5,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0
 Frigate - Juggernaut,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,20.0,50.0,20.0,20.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,15.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,50.0,50.0,5.0,13.0,50.0,100.0,100.0,50.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,50.0,50.0,13.0,50.0,50.0,5.0,100.0,100.0,50.0,10.0,50.0,50.0,100.0,11.0,50.0,50.0,50.0,50.0,100.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,11.0,50.0,50.0,7.5,100.0,7.5,7.5,50.0,50.0,50.0,100.0,50.0,50.0,7.5,7.5,100.0,7.5,50.0,50.0,7.5,50.0,7.5,10.0,100.0,7.5,45.0,50.0,50.0,32.5,40.5,2.5,50.0,50.0,100.0,47.5,41.0,45.0,37.0,32.5,7.5,97.5,7.5,50.0,7.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0
 Cruiser - Sagittarian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,68.75,77.0,77.0,68.75,77.0,68.75,68.75,77.0,68.75,68.75,68.75,77.0,68.75,68.75,68.75,68.75,77.0,68.75,77.0,68.75,68.75,77.0,68.75,77.0,68.75,68.75,68.75,68.75,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,55.0,55.0,75.5,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
 Clubman,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,2.5,4.0,4.0,1.5,12.0,1.2000000000000002,4.0,6.0,6.0,0.7000000000000002,5.0,1.5,4.0,5.0,6.0,3.0,6.0,6.0,1.0,4.0,0.5,4.0,4.0,6.0,3.4,4.0,4.0,5.5,0.5,3.4,4.0,2.0,4.0,4.0,0.5,3.4,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5,3.4,0.5,4.0,4.0,4.0,4.0,3.4,4.0,4.0,0.5,0.5,3.4,0.5,4.0,4.0,0.5,4.0,0.5,4.0,3.4,0.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4,4.0,4.0,4.0,4.0,4.0,0.5,3.4,0.5,4.0,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,6.0,1.5,2.5,2.0,1.5,6.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,4.0,0.5,0.5,3.0,2.5,2.5,2.0,2.0,1.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0
 Rock Thrower,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,3.75,2.5,3.75,2.5,2.5,3.75,3.75,2.5,2.5,2.5,1.0,2.5,2.5,0.5,3.75,0.5,2.5,3.75,3.75,0.5,1.5,0.5,2.5,1.5,3.75,0.75,3.75,2.5,0.5,2.5,0.5,2.5,2.5,3.75,2.5,2.5,2.5,2.0,0.5,2.5,2.5,0.5,2.5,2.5,0.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.5,2.5,0.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.5,0.5,2.5,0.5,2.5,2.5,0.5,2.5,0.5,2.5,2.5,0.5,2.5,2.5,2.5,1.875,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.875,0.5,2.5,0.5,2.5,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,0.5,1.0,0.5,0.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.875,0.5,0.5,1.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0
 Spearman,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.5,4.5,4.5,7.5,7.5,4.0,4.0,3.5,7.5,3.5,7.5,2.5,2.5,7.5,7.5,0.5,0.5,0.5,7.5,0.5,0.5,0.5,0.5,7.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,11.25,10.25,7.5,6.5,7.5,6.0,11.25,15.75,6.0,5.5,7.5,5.5,11.25,7.5,11.25,4.5,6.5,12.5,4.5,5.5,4.0,7.5,4.5,15.75,7.5,7.5,10.25,4.0,5.5,4.0,11.25,5.5,5.5,3.5,5.5,11.25,4.0,0.5,7.5,7.5,15.75,7.5,0.5,7.5,7.5,7.5,7.5,7.5,0.5,7.5,7.5,15.75,7.5,2.5,7.5,7.5,7.5,7.5,0.5,7.5,0.5,5.25,0.5,7.5,7.5,7.5,7.5,5.25,7.5,7.5,0.5,0.5,5.25,0.5,7.5,7.5,0.5,7.5,0.5,7.5,5.25,0.5,0.5,7.5,0.5,0.5,0.5,0.5,0.5,0.5,5.25,0.5,0.5,0.5,0.5,0.5,0.5,5.25,0.5,11.25,0.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,11.25,6.5,6.0,5.5,5.0,11.25,3.5,4.5,4.0,3.5,3.0,3.0,3.0,7.5,0.5,7.5,7.5,6.5,6.0,6.0,5.5,5.5,5.0,4.5,4.0,3.5,3.0,3.0,3.0,3.0,3.0,7.5,7.5,7.5,0.0,0.0,0.0
 Slinger,1.125,1.125,1.125,1.125,1.125,1.125,1.125,4.5,1.125,4.5,1.125,1.125,1.125,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,1.5,1.5,4.5,4.5,1.0,1.0,0.5,4.5,0.5,4.5,0.5,0.5,4.5,4.5,0.5,0.5,0.5,4.5,0.5,0.5,0.5,0.5,4.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,4.0,3.5,6.75,4.5,4.5,4.0,2.5,1.5,4.0,4.0,13.5,0.5,1.5,6.75,0.5,0.5,6.75,3.0,6.75,0.5,3.5,4.5,6.75,1.5,6.75,0.6749999999999999,2.5,3.5,4.5,3.0,1.5,6.75,0.5,6.75,0.5,0.5,3.0,4.5,0.5,0.5,0.5,4.5,4.5,4.5,6.75,4.5,4.5,4.5,4.5,4.5,0.5,0.5,4.5,4.5,4.5,4.5,4.5,4.5,0.5,4.5,0.5,4.5,0.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0.5,0.5,4.5,0.5,4.5,4.5,0.5,4.5,0.5,4.5,4.5,0.5,0.5,4.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,0.5,4.5,0.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8249999999999997,3.8249999999999997,1.5,6.75,3.8249999999999997,3.8249999999999997,3.8249999999999997,1.5,6.75,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,0.5,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,0.0,0.0,0.0
 Sampson,15.0,15.0,15.0,15.0,15.0,15.0,15.0,20.75,15.0,20.75,15.0,15.0,15.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Simple Bowman,1.125,1.125,1.125,1.125,1.125,1.125,1.125,4.5,1.125,4.5,1.125,1.125,1.125,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,1.5,1.5,4.5,4.5,1.0,1.0,0.5,4.5,0.5,4.5,0.5,0.5,4.5,4.5,0.5,0.5,0.5,4.5,0.5,0.5,0.5,0.5,4.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,4.0,3.5,6.75,4.5,4.5,4.0,2.5,1.5,4.0,4.0,13.5,0.5,1.5,6.75,0.5,0.5,6.75,3.0,6.75,0.5,3.5,4.5,6.75,1.5,6.75,0.6749999999999999,2.5,3.5,4.5,3.0,1.5,6.75,0.5,6.75,0.5,0.5,3.0,4.5,0.5,0.5,0.5,4.5,4.5,4.5,6.75,4.5,4.5,4.5,4.5,4.5,0.5,0.5,4.5,4.5,4.5,4.5,4.5,4.5,0.5,4.5,0.5,4.5,0.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0.5,0.5,4.5,0.5,4.5,4.5,0.5,4.5,0.5,4.5,4.5,0.5,0.5,4.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,0.5,4.5,0.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8249999999999997,3.8249999999999997,1.5,6.75,3.8249999999999997,3.8249999999999997,3.8249999999999997,1.5,6.75,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,0.5,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,3.8249999999999997,0.0,0.0,0.0
